,Latitude,Longitude
48011,40.6799619458,-73.8220641329
48012,40.8283422723,-73.8614004415
48013,40.600689971,-73.9938493421
48014,40.772799365,-73.8479084455
48015,,
48016,40.7624682986,-73.7743381678
48017,40.6675638394,-73.9916875659
48018,40.8269599435,-73.9166367773
48019,40.5799792305,-73.9602419179
48020,40.7272420661,-73.891679201
48021,40.7424935766,-73.8205077568
48022,40.6803182435,-73.8571292413
48023,40.6442241798,-73.9611081
48024,40.6824287067,-73.8591365923
48025,40.7645203949,-73.8315345602
48026,40.7072008371,-73.8273079197
48027,40.6824287067,-73.8591365923
48028,40.7431086589,-73.890790904
48029,40.7194508578,-73.7373624541
48030,,
48031,40.6400586306,-74.0034554806
48032,40.6112657223,-74.0666522941
48033,40.6274313053,-73.9267857616
48034,40.8451317413,-73.88657537
48035,40.8288016811,-73.882079185
48036,40.6234906685,-73.9629789775
48037,40.765875529,-73.8665592005
48038,40.6843556138,-73.8547805497
48039,40.6847119592,-73.8501285106
48040,40.8469904568,-73.8816565834
48041,40.6843619246,-73.9926409576
48042,40.7640895118,-73.7752640379
48043,40.7615006733,-73.8133993962
48044,40.7551912269,-73.8207767354
48045,40.8932354498,-73.8592830522
48046,40.6242645075,-74.0123488891
48047,40.6814961035,-73.8530489468
48048,40.8695487483,-73.8661993
48049,40.6535670844,-73.926659773
48050,40.6661938954,-73.932481778
48051,40.5884149008,-73.8051663956
48052,40.6884632625,-73.9506902991
48053,40.6972688492,-73.9585852002
48054,40.6688617294,-73.8529253823
48055,40.7549703769,-73.8639786455
48056,40.6897437215,-73.9274132796
48057,40.6097487898,-73.9790064109
48058,40.5607388918,-74.1797345048
48059,40.7335210954,-73.9570616295
48060,40.7237515166,-73.8444559309
48061,40.7042526506,-73.8307996185
48062,40.6870215101,-73.9240917401
48063,40.6367210219,-73.9564825761
48064,40.7226760989,-73.9926259039
48065,40.7704667625,-73.7801524976
48066,40.6315824798,-73.9379029146
48067,40.8487499408,-73.8901078152
48068,40.7345959961,-73.8786447919
48069,40.6580133153,-73.910684747
48070,40.716260489,-73.9410994811
48071,40.7415227573,-73.8885164122
48072,40.6234906685,-73.9629789775
48073,40.7518594186,-73.8263620167
48074,40.7539444488,-73.8599057537
48075,40.6595044339,-73.9845629428
48076,40.6881683263,-73.8308296153
48077,40.6995199785,-73.7933912668
48078,40.6483478282,-73.8993749794
48079,40.8830567432,-73.8494716401
48080,40.8722928265,-73.9009524621
48081,40.6618920027,-73.9010053607
48082,40.6208149436,-73.9976153611
48083,40.7253602323,-73.8184036355
48084,40.8260153221,-73.8508581043
48085,40.8383406248,-73.8377551771
48086,40.6799619458,-73.8220641329
48087,40.6196182096,-73.9973956752
48088,40.7619506635,-73.7721198832
48089,40.6866665109,-73.9532625143
48090,40.6793239808,-73.9598329739
48091,40.8598341161,-73.9003419857
48092,40.7055465331,-73.8103712545
48093,40.6793239808,-73.9598329739
48094,40.7650113645,-73.8645754448
48095,40.7445978504,-73.8786157467
48096,40.6949323963,-73.8579165286
48097,40.6338629674,-74.0129667573
48098,40.7178421929,-73.8987325545
48099,40.7745057134,-73.8241438917
48100,40.7189521535,-73.8516243779
48101,40.7141387221,-73.7454708016
48102,40.6450849469,-74.0224028589
48103,40.8443478814,-73.9207967084
48104,40.826662036,-73.9184076767
48105,40.6356349577,-74.1297791528
48106,40.6667989078,-73.7366794194
48107,40.7610207925,-73.8153825012
48108,40.7539444488,-73.8599057537
48109,40.7539189132,-73.861486714
48110,40.6472734785,-74.0169117042
48111,40.6897932641,-73.8404604743
48112,40.6580133153,-73.910684747
48113,40.6890989273,-73.8048938357
48114,40.7614814484,-73.8133922305
48115,40.6472869063,-74.0188180135
48116,40.8344761848,-73.8564801962
48117,40.8559076972,-73.9156786932
48118,40.7150760859,-73.9564314183
48119,40.6668697017,-73.8578357246
48120,40.7132971189,-73.9088900464
48121,40.729701232,-73.8193768081
48122,40.6367233282,-74.010045254
48123,40.674116705,-73.9301989685
48124,40.8440572239,-73.8673131672
48125,40.7609864118,-73.826825541
48126,40.7551138973,-73.8623360571
48127,40.6105829827,-73.9664833102
48128,40.783235201,-73.8420348429
48129,40.6675638394,-73.9916875659
48130,40.8932354498,-73.8592830522
48131,40.6374364692,-74.0147221472
48132,40.6731965256,-73.8849390977
48133,40.701548557,-73.8286100971
48134,40.7423663252,-73.9117445095
48135,40.7032582545,-73.9107864275
48136,40.6336849649,-73.9913891449
48137,40.7627587639,-73.7672004854
48138,40.6132968263,-73.9560836429
48139,40.6762732151,-73.7424319386
48140,40.6651322436,-73.7794759749
48141,40.6790267665,-73.8698011102
48142,40.759659933,-73.8775739761
48143,40.6827245197,-73.8193922783
48144,40.7072008371,-73.8273079197
48145,40.7007546977,-73.8245548256
48146,40.7297320832,-73.7358642696
48147,40.8959124277,-73.8768925918
48148,40.6707245495,-73.8916952874
48149,40.6908080906,-73.8565802943
48150,40.7819504502,-73.8075899246
48151,40.600689971,-73.9938493421
48152,40.8779452473,-73.8552219777
48153,40.7022854289,-73.9058611443
48154,40.691387515,-73.8045662053
48155,40.7178421929,-73.8987325545
48156,40.8598038932,-73.9003058798
48157,40.6309102899,-74.0019526734
48158,40.7545718681,-73.9313707367
48159,40.6867396777,-73.7658360901
48160,40.6974240233,-73.972693
48161,40.9099149485,-73.8986171461
48162,40.591588774,-73.9767365427
48163,40.7535843936,-73.8688107956
48164,40.8488600226,-73.8645710043
48165,40.6138165607,-74.0327871487
48166,40.6842429026,-73.8809178181
48167,40.7026198988,-73.7735345134
48168,40.686872874,-73.8131394892
48169,40.6774952018,-73.8825738554
48170,40.630562755,-73.980181549
48171,40.6844525171,-73.992878918
48172,40.7001801204,-73.916434662
48173,40.8282315069,-73.8139132578
48174,40.6147768337,-73.9768257117
48175,40.6435434379,-73.9610039981
48176,40.7089963781,-73.9204056718
48177,40.6142645129,-73.9821853979
48178,40.6480369861,-73.9084133908
48179,40.609814915,-73.9594390048
48180,40.6803183196,-73.8571905328
48181,40.7706242773,-73.9641860555
48182,40.6371293177,-74.1381771851
48183,40.6363842752,-73.8885263212
48184,40.738913313,-73.8733756452
48185,40.5654128169,-74.1188739556
48186,40.6941221016,-73.8958548235
48187,40.7560343621,-73.8631535091
48188,40.725627379,-73.9769098309
48189,40.7383044955,-73.878962805
48190,40.6063268724,-73.9703677476
48191,40.7539444488,-73.8599057537
48192,40.888766255,-73.8478022639
48193,40.6351307067,-73.911547654
48194,40.6302555123,-73.9812156103
48195,40.7647257079,-73.9242522665
48196,40.6954146864,-73.8385826122
48197,40.6286018384,-73.9744215836
48198,40.6079332261,-73.9900959342
48199,40.6006218762,-73.9505967247
48200,40.6662230431,-73.9107999159
48201,40.6416304054,-74.0847531673
48202,40.7400019568,-73.8652180922
48203,40.6068518264,-74.0093096711
48204,40.7583938155,-73.8600119034
48205,40.6833259834,-73.982065993
48206,40.7072008371,-73.8273079197
48207,40.6472734785,-74.0169117042
48208,40.8306981157,-73.9435999231
48209,40.74054907,-73.8921339085
48210,40.7072008371,-73.8273079197
48211,40.684355963,-73.8309186104
48212,40.8830567432,-73.8494716401
48213,40.8903255002,-73.8379140253
48214,40.6013462265,-73.9647522056
48215,40.8666213219,-73.8879017565
48216,40.8679154575,-73.908096099
48217,40.7456661865,-73.8991846839
48218,40.7136650675,-73.7778653091
48219,40.7727138269,-73.9300522997
48220,40.6990602112,-73.9126781939
48221,40.678995716,-73.8844171368
48222,40.667049263,-73.8946210403
48223,40.6386000473,-74.0162897671
48224,40.7308440197,-73.868732889
48225,40.7065978238,-73.9133175461
48226,40.7503399132,-73.8985207402
48227,40.6364259594,-74.1080616894
48228,40.7189686824,-73.8516712384
48229,,
48230,40.7444579823,-73.8787242674
48231,40.8724726559,-73.8490544714
48232,40.7260567124,-73.9471195616
48233,40.641205708,-73.991762915
48234,40.6391464049,-74.0808982293
48235,40.7069285375,-73.9189257344
48236,40.7635567343,-73.8743395653
48237,40.714168836,-73.7918741097
48238,40.9121839111,-73.9007591404
48239,40.7474159357,-73.8564620379
48240,40.6059371798,-74.0152121903
48241,40.6122824989,-73.9805039268
48242,40.7527917357,-73.8294347247
48243,40.8250025043,-73.8958234175
48244,40.772799365,-73.8479084455
48245,40.8745741029,-73.854697777
48246,40.7442575373,-73.8234658746
48247,40.7635031048,-73.9075759548
48248,40.7120661942,-73.8159581603
48249,40.8288391741,-73.9048365507
48250,40.7458386461,-73.8617200501
48251,40.6268966618,-73.9277193963
48252,40.8830567432,-73.8494716401
48253,40.6727297868,-73.8390665079
48254,40.6540223228,-73.9519086682
48255,40.600689971,-73.9938493421
48256,40.748847846,-73.9029549863
48257,40.6878941453,-73.8467138747
48258,40.8375313462,-73.8682260466
48259,40.8669350985,-73.8859994702
48260,40.7123839566,-73.966010088
48261,40.6336849649,-73.9913891449
48262,40.5476589787,-74.1618664615
48263,40.6202267038,-73.9192976042
48264,40.6829859673,-73.8344519062
48265,40.687493362,-73.9626189234
48266,40.7716515043,-73.8939681261
48267,40.6189250179,-74.0313632375
48268,40.8942569055,-73.8508822244
48269,40.757216021,-73.8991058407
48270,40.8411034996,-73.8449730394
48271,40.7067713159,-73.8338590268
48272,40.6315341408,-73.9301930679
48273,40.754614927,-73.9255703703
48274,40.6701437995,-73.9900470433
48275,40.6364517854,-73.8873876539
48276,40.6605977466,-73.9942150635
48277,40.8287100055,-73.9046343833
48278,40.8583672784,-73.9088901422
48279,40.6397511165,-73.9560878516
48280,40.8299235862,-73.8814123132
48281,40.7493664031,-73.8794912942
48282,40.7156969779,-73.8969790569
48283,40.8527368654,-73.8588012182
48284,40.6676797177,-73.9572662269
48285,40.6863777541,-73.8608301498
48286,40.7461378813,-73.8737192001
48287,40.6138165607,-74.0327871487
48288,40.8515203981,-73.9035570394
48289,40.7058612069,-73.892575962
48290,40.6823257343,-73.76702338
48291,40.6464683074,-73.9066642137
48292,40.6243326734,-73.9415840712
48293,40.6518996222,-73.9746036556
48294,40.7692179104,-73.8381546272
48295,40.8611618146,-73.8933771326
48296,40.598737143,-73.9817970336
48297,40.7229724367,-73.955585663
48298,40.6838728948,-73.8366274784
48299,40.8427516809,-73.8360276752
48300,40.670995673,-73.8800150141
48301,40.6068518264,-74.0093096711
48302,40.7463867249,-73.8679949068
48303,40.6227637681,-73.999315567
48304,40.7497214693,-73.8542302255
48305,40.8830567432,-73.8494716401
48306,40.5957001621,-73.9752011615
48307,40.7613244612,-73.8047869523
48308,40.8317345199,-73.8523738362
48309,40.6329859589,-74.0222474785
48310,40.6897443307,-73.9329411212
48311,40.6627173455,-73.9448088677
48312,40.6877845766,-73.7627350347
48313,40.6076097763,-73.9289683765
48314,40.8092075883,-73.913581272
48315,40.8306846047,-73.8821264375
48316,40.8375899428,-73.9241909893
48317,40.8261643558,-73.8824198951
48318,40.8493034986,-73.8659219435
48319,40.860112713,-73.8617499725
48320,40.6852223874,-73.9682666492
48321,40.8316066479,-73.9287762211
48322,40.7691885538,-73.9283808695
48323,40.7829969305,-73.840421312
48324,40.8501746576,-73.831205572
48325,40.593826748,-73.9821116346
48326,40.7354298558,-73.8948340414
48327,40.7469182111,-73.8601731588
48328,40.6855232202,-73.7942855748
48329,40.6419597822,-73.8922896805
48330,40.7054334969,-73.8151252781
48331,40.6897621574,-73.9261908596
48332,40.6450849469,-74.0224028589
48333,40.629762853,-73.8903531213
48334,40.8490568909,-73.8686694893
48335,40.6838728948,-73.8366274784
48336,40.8702406441,-73.9052328769
48337,40.6751197313,-73.9321771229
48338,40.6742416266,-73.9887125598
48339,40.773734935,-73.9257692376
48340,40.7053434444,-73.8997686431
48341,40.6371303647,-74.0343154894
48342,40.7423663252,-73.9117445095
48343,40.7745009,-73.9798065475
48344,40.6289320095,-74.0217057353
48345,40.6134557475,-74.0760155008
48346,40.6806740461,-73.9400673171
48347,40.6368145171,-73.8850378596
48348,40.7424921551,-73.8730873605
48349,40.8276513127,-73.9022727548
48350,40.7463217054,-73.9050843446
48351,40.6798932943,-73.7880259839
48352,40.7635031048,-73.9075759548
48353,40.8091691811,-73.9136066084
48354,40.8329052858,-73.9029697009
48355,40.750353532,-73.8984016165
48356,40.5964981333,-73.9323542055
48357,40.6858852719,-73.8388977414
48358,40.7001865,-73.8941647375
48359,40.6918431337,-73.8078174996
48360,40.8858993577,-73.8596602346
48361,40.6980661993,-73.8957044084
48362,40.8463951747,-73.8903104968
48363,40.7574091318,-73.8882696402
48364,40.6968383451,-73.8303387986
48365,40.8449713685,-73.8516685833
48366,40.8668789357,-73.928904756
48367,40.7538736338,-73.9769830554
48368,40.7229724367,-73.955585663
48369,40.6855232202,-73.7942855748
48370,40.8093080214,-73.8841438789
48371,40.695420181,-73.8385862051
48372,40.6865763338,-73.9859593029
48373,40.7760887831,-73.9555357937
48374,40.6603068829,-73.99620827
48375,40.5908905843,-73.9548885903
48376,40.8415770964,-73.7858808248
48377,40.6443097237,-73.9879500902
48378,40.8898990217,-73.8514091965
48379,40.6945535572,-73.9498816216
48380,40.6168729173,-73.9053620636
48381,40.8501746576,-73.831205572
48382,40.6332676683,-73.9328213327
48383,40.6483478282,-73.8993749794
48384,40.6577605096,-73.9514194106
48385,40.6351968067,-73.9154964013
48386,40.6457103867,-73.9442103373
48387,40.7635050464,-73.8190035631
48388,40.7829701895,-73.8449603425
48389,40.6643906084,-73.9325376712
48390,40.6860932183,-73.7664801771
48391,40.6371303647,-74.0343154894
48392,40.6577577846,-73.9514662667
48393,40.6326873131,-74.0192786598
48394,40.6541940313,-73.9241795476
48395,40.7007322865,-73.807117459
48396,40.8329294849,-73.9285905084
48397,40.7414614779,-73.7614829226
48398,40.7584399737,-73.7734349698
48399,40.6799619458,-73.8220641329
48400,40.8755260236,-73.8754043955
48401,40.7544500915,-73.8747321224
48402,40.7419772511,-73.8576032872
48403,40.6701437995,-73.9900470433
48404,40.6783644846,-73.820298198
48405,40.8626568484,-73.8383610654
48406,40.7049916377,-73.862151026
48407,40.6838728948,-73.8366274784
48408,40.593826748,-73.9821116346
48409,40.6066181771,-73.9871465765
48410,40.6860548195,-73.8616168669
48411,40.7596818948,-73.8775775454
48412,40.7528210269,-73.8661414053
48413,40.6942784468,-73.919698407
48414,40.6703578338,-73.8665988987
48415,40.684355963,-73.8309186104
48416,40.7795597613,-73.8229895413
48417,40.6119024298,-73.9559765094
48418,40.7161327945,-73.7779580901
48419,40.6827245197,-73.8193922783
48420,40.6636239466,-73.9818189761
48421,40.75189203,-73.8627289067
48422,40.7098074757,-73.9110590069
48423,40.6939062279,-73.8582216301
48424,40.7541606407,-73.7053762344
48425,,
48426,40.6401841954,-73.9621265625
48427,40.6815135576,-73.8317262292
48428,40.6892949919,-73.9660398872
48429,40.8523248393,-73.8541318798
48430,40.6138165607,-74.0327871487
48431,40.6971603347,-73.9235536767
48432,40.6897743357,-73.932620166
48433,40.6888855188,-73.9976670145
48434,40.5782688466,-73.940350002
48435,40.8555991362,-73.9141138367
48436,40.8180244935,-73.9110986332
48437,40.8320793237,-73.9212341057
48438,40.6877589158,-73.9828977382
48439,40.7596730364,-73.7867252798
48440,40.6415724096,-73.9466532276
48441,40.6911225003,-73.7867101609
48442,40.7053578662,-73.9179862846
48443,40.7322195955,-73.8991364721
48444,40.7024701291,-73.9347712861
48445,40.7399662617,-73.8801001097
48446,40.6855232202,-73.7942855748
48447,40.7745009,-73.9798065475
48448,40.7589502995,-73.7877419069
48449,40.8739494721,-73.8849207566
48450,40.6331075755,-73.8980216744
48451,40.6709562649,-73.937664383
48452,40.6338629674,-74.0129667573
48453,40.6727674681,-73.9867084407
48454,40.8653024365,-73.9013641853
48455,40.6514437093,-73.9283847372
48456,40.7228899666,-73.8689614098
48457,40.6206255636,-74.0017974795
48458,40.6702870961,-73.7525558741
48459,40.6449525895,-74.0833952724
48460,40.7098726911,-73.7811999918
48461,40.829963742,-73.9039135002
48462,40.6772496094,-73.9154899843
48463,40.7348305425,-73.9064502322
48464,40.63769857,-73.9211356667
48465,40.6849930552,-73.8292656086
48466,40.7545718681,-73.9313707367
48467,,
48468,40.8404525476,-73.8738762798
48469,40.6143994151,-73.970763967
48470,40.8770062049,-73.8423797833
48471,40.6842754664,-73.8379245109
48472,40.8289423946,-73.9177038725
48473,40.8330917765,-73.8646753741
48474,40.6464683074,-73.9066642137
48475,40.7148350099,-73.9031740495
48476,40.7528852948,-73.8119545351
48477,40.7421709206,-73.8806988015
48478,40.7551661074,-73.8670607102
48479,40.8770549422,-73.8807171373
48480,40.8752810067,-73.8852800482
48481,40.7452557862,-73.9805696724
48482,40.9047824705,-73.8527903902
48483,40.67388155,-73.8198452258
48484,40.6514437093,-73.9283847372
48485,40.8425709909,-73.9420971999
48486,40.7038850012,-73.8712024403
48487,40.7147871179,-73.9620120268
48488,40.7329195952,-73.9560048045
48489,40.7687967164,-73.9030233923
48490,40.8147950813,-73.884499207
48491,40.6089019974,-73.988572343
48492,40.6881494685,-73.8488335079
48493,40.6734792355,-73.7781000947
48494,40.7573080681,-73.824759606
48495,40.7303775556,-73.8788833927
48496,40.7187856626,-73.8342078625
48497,40.6585870415,-73.9522621947
48498,40.6921581497,-73.7659721202
48499,40.5758465448,-74.106977348
48500,40.6315341408,-73.9301930679
48501,40.7635378063,-73.8296887772
48502,40.6837030218,-73.8256128558
48503,40.6944871208,-73.8149861411
48504,40.5996881239,-74.125733737
48505,40.7032956737,-73.8069802033
48506,40.7795597613,-73.8229895413
48507,40.6613970364,-73.9134988312
48508,40.720449025,-73.9604286888
48509,40.7502667329,-73.8187616244
48510,40.6054772274,-74.1607173573
48511,40.6342699329,-74.0250978003
48512,40.87774673,-73.9113189148
48513,40.6679892565,-73.9490040064
48514,40.8514218652,-73.8858200227
48515,40.6449525895,-74.0833952724
48516,40.6837030218,-73.8256128558
48517,40.6762731316,-73.9243274945
48518,40.6724758984,-73.8918871116
48519,40.8404960875,-73.923428723
48520,40.8341613776,-73.8593863134
48521,40.6447106859,-74.0096825066
48522,40.6864826949,-73.8546857742
48523,40.6457103867,-73.9442103373
48524,40.6863777541,-73.8608301498
48525,40.7493664031,-73.8794912942
48526,40.8273669451,-73.8518053886
48527,40.6454574986,-74.0063673914
48528,40.6858059515,-73.9205811859
48529,40.7194835746,-73.942557673
48530,40.6223793923,-74.1589605263
48531,40.7405720106,-73.8792942904
48532,40.6346284667,-74.0294538647
48533,40.6095134087,-73.9533165289
48534,40.6469361995,-73.9476975821
48535,40.8469012322,-73.9037661439
48536,40.6838202484,-73.8613474799
48537,40.8957989733,-73.8526728368
48538,40.8938593288,-73.8533390422
48539,40.6138581531,-73.9309751336
48540,40.6353892788,-73.8899403448
48541,40.6877589158,-73.9828977382
48542,40.5996881239,-74.125733737
48543,40.6148130728,-73.9520197584
48544,40.6331075755,-73.8980216744
48545,40.7088997095,-73.9547185546
48546,40.6626298845,-73.8563272929
48547,40.7069975323,-73.7877919147
48548,40.7425686997,-73.8945485072
48549,40.6082389922,-73.9781461283
48550,40.6422445908,-73.9107635073
48551,40.6827245197,-73.8193922783
48552,40.6997497492,-73.9295770683
48553,40.7029504558,-73.7870978995
48554,40.710925143,-73.7907047312
48555,40.6184763219,-74.0043872936
48556,40.632065213,-73.9196183469
48557,40.904712784,-73.8477331877
48558,40.6034073109,-73.9740999223
48559,40.674116705,-73.9301989685
48560,40.7093010986,-73.7498717425
48561,40.6119737999,-73.9559908691
48562,40.745192767,-73.8587476546
48563,40.6057625226,-73.9644869745
48564,40.7546576807,-73.864152536
48565,40.784754565,-73.8493219448
48566,40.7345110688,-73.8762165449
48567,40.6990602112,-73.9126781939
48568,40.624807978,-73.942487855
48569,40.6391313735,-74.0827358246
48570,40.6224920344,-74.0005691577
48571,40.7387757033,-73.8705720597
48572,40.6211127669,-74.0308095283
48573,40.6332477001,-73.8981799855
48574,40.647814987,-73.9021469772
48575,40.6837030218,-73.8256128558
48576,40.6094605745,-73.9789416734
48577,40.7829969305,-73.840421312
48578,40.7225423641,-73.9578587832
48579,40.6567044392,-73.9225764683
48580,40.6334680743,-74.0092845612
48581,40.7505749521,-73.7527845938
48582,40.6946179988,-73.9602745303
48583,40.5794785496,-73.9389125436
48584,40.5728632414,-73.9951261584
48585,40.7602474822,-73.7645813814
48586,40.8507960004,-73.914242936
48587,40.7140687441,-73.8994164441
48588,40.5913765868,-73.9429307154
48589,40.6734792355,-73.7781000947
48590,40.6263426967,-73.912604018
48591,40.8720353921,-73.8661545227
48592,40.6048558918,-74.0139370793
48593,40.7197213088,-73.7606985257
48594,40.6414006128,-73.9921196161
48595,40.7509192832,-73.8987797208
48596,40.6122007821,-73.9705560308
48597,40.5369262746,-74.1582679926
48598,40.6873888089,-73.8199745981
48599,40.6219531788,-73.9617370591
48600,40.831792955,-73.9160417055
48601,40.7578062814,-73.884634122
48602,40.7585972531,-73.8771391643
48603,40.8429236876,-73.9253775976
48604,40.7666816708,-73.7702625572
48605,40.6702870961,-73.7525558741
48606,40.6009091325,-73.9626277874
48607,40.6427512664,-74.0034159832
48608,40.7577513861,-73.9164201891
48609,40.7682206086,-73.9214143255
48610,40.7301992679,-73.7337300289
48611,40.8431622554,-73.9170176513
48612,40.8879349719,-73.8284840037
48613,40.6742416266,-73.9887125598
48614,40.7233239935,-74.0049028836
48615,40.680394529,-73.9689864195
48616,40.7629796903,-73.8218134695
48617,40.6887411425,-73.86094421
48618,40.7726377465,-73.9268752391
48619,40.62163862,-73.9388667538
48620,40.7056199238,-73.7909377937
48621,40.6857504628,-73.8713492437
48622,40.8905092727,-73.8320688383
48623,40.7460362849,-73.82718199
48624,40.7001801204,-73.916434662
48625,40.7492525385,-73.8267838609
48626,40.6749077126,-73.9527984871
48627,40.7329195952,-73.9560048045
48628,40.7455541066,-73.8333797646
48629,40.6680222295,-73.785133062
48630,40.875414363,-73.8762145821
48631,40.6618040414,-73.9597462051
48632,40.8820862263,-73.8482189694
48633,40.6820579632,-73.7920103827
48634,40.7281116008,-73.9512201974
48635,40.6904303286,-73.832918928
48636,40.7424913201,-73.8582517647
48637,40.6916598571,-73.9720570985
48638,40.8227796897,-73.9497019458
48639,40.6980881607,-73.8957079804
48640,40.713996811,-73.8347392132
48641,40.6387042352,-74.1712573162
48642,40.6905165568,-73.8675393838
48643,40.6869275382,-73.8423206867
48644,40.7517396861,-73.9478318526
48645,40.7397029928,-73.8074304575
48646,40.738565858,-73.9291030171
48647,40.6862683865,-73.8231578653
48648,40.6431444021,-73.8970514387
48649,40.7573080681,-73.824759606
48650,40.7372601082,-73.9217864292
48651,40.6783679873,-73.8880271153
48652,40.684963305,-73.8492301403
48653,40.6311187838,-73.9058426417
48654,40.6937147691,-73.8060018321
48655,40.6242541773,-74.0018083843
48656,40.6065338175,-74.1398461385
48657,40.680394529,-73.9689864195
48658,40.8212139217,-73.9043199538
48659,40.8754033299,-73.876163979
48660,40.7058719629,-73.7906737083
48661,40.6771575563,-73.9099272488
48662,40.69097056,-73.9417708951
48663,40.5809605664,-73.9646513635
48664,40.6412468847,-73.9918313721
48665,40.6449525895,-74.0833952724
48666,40.6614921206,-73.8310414425
48667,40.7546842028,-73.8588177633
48668,40.7302529482,-73.8727787259
48669,40.853220684,-73.8868724455
48670,40.5846819211,-74.0912405082
48671,40.6315341408,-73.9301930679
48672,40.5979125296,-73.9500621895
48673,40.7137675168,-73.7946060185
48674,40.7074531334,-73.813107047
48675,40.7577544859,-73.9338616774
48676,40.7477816655,-73.8269934009
48677,40.7830831438,-73.8224276977
48678,40.7968015213,-73.9450805435
48679,40.8150804211,-73.8739135253
48680,40.7382434798,-73.8809909071
48681,40.8338188527,-73.9127470616
48682,40.6861248262,-73.925401631
48683,40.7048745115,-73.7841342388
48684,40.6860043392,-73.8607263638
48685,40.849775671,-73.8482637811
48686,40.8481187437,-73.8873510055
48687,40.7029072245,-73.7730899229
48688,40.6165500574,-73.9578212414
48689,40.6903248498,-73.9107171899
48690,40.8255003488,-73.9101202926
48691,40.6680588495,-73.8497153381
48692,40.7643231477,-73.9300430621
48693,40.6978822225,-73.9719571195
48694,40.7630606024,-73.8724489293
48695,40.6861780042,-73.8707751112
48696,40.8316445133,-73.8711683284
48697,40.7167258743,-73.9131492576
48698,40.610551884,-73.9635083877
48699,40.6874278876,-73.8257473455
48700,40.679435038,-73.8691837993
48701,40.7345021131,-73.8978664961
48702,40.6835397764,-73.8176882415
48703,40.694320044,-73.8962079168
48704,40.7122384046,-73.8772137931
48705,40.8286526596,-73.9083815895
48706,40.6821491575,-73.8640478617
48707,40.6181642612,-73.9585514337
48708,40.72402037,-73.8923735187
48709,40.7443588664,-73.9846298939
48710,40.7164662622,-73.7345207936
48711,40.7696155293,-73.9309039562
48712,40.6860861229,-73.8315668562
48713,40.6154523898,-73.9398773451
48714,40.8018643237,-73.915772437
48715,40.6214903678,-73.9249119239
48716,40.7453825263,-73.8268444478
48717,40.8503627869,-73.9043430875
48718,40.7479589514,-73.8156532873
48719,40.6918365833,-73.965818626
48720,40.8344776808,-73.8275196215
48721,40.7302529522,-73.872782334
48722,40.7577568861,-73.9164346205
48723,40.6796636197,-73.849595447
48724,40.7457086153,-73.8702734855
48725,40.6900734879,-73.9627472899
48726,40.6957097002,-73.9582507902
48727,40.8181436178,-73.9089921788
48728,40.6058943848,-73.975413457
48729,40.6868391397,-73.9685651562
48730,40.8832398374,-73.8387196751
48731,40.7528188478,-73.8310696765
48732,40.6765799664,-73.9867581535
48733,40.6009091325,-73.9626277874
48734,40.6311187838,-73.9058426417
48735,40.6951523746,-73.8394307033
48736,40.8758265226,-73.8740984592
48737,40.8067731663,-73.9451915197
48738,40.7321161719,-73.7726404634
48739,40.7605832295,-73.9859220439
48740,40.6175419083,-73.9829265346
48741,40.6299723223,-73.9068998414
48742,40.6231953682,-73.9215274429
48743,40.7527003627,-73.9421175691
48744,40.6850067897,-73.8292727847
48745,40.7585917944,-73.8771680514
48746,40.6957097002,-73.9582507902
48747,40.6959341597,-73.8995159273
48748,40.8800993846,-73.8570651784
48749,40.7367079915,-73.957701878
48750,40.8320444801,-73.8500965713
48751,40.6134557475,-74.0760155008
48752,40.6205135037,-73.9212316166
48753,40.6481396217,-73.8937139572
48754,40.782228341,-73.9193684633
48755,40.6871512006,-73.7389572242
48756,40.8320444801,-73.8500965713
48757,40.7353261039,-73.8954368024
48758,40.7093865885,-73.9657158457
48759,40.7451633195,-73.7624043772
48760,40.8392774739,-73.8527474109
48761,40.7466308167,-73.8885944799
48762,40.6869275382,-73.8423206867
48763,40.7307531753,-73.8684985401
48764,40.5938675577,-73.9799187853
48765,40.8832618101,-73.838730471
48766,40.6028114937,-73.9732430673
48767,40.7463867249,-73.8679949068
48768,40.6321218587,-73.9682306515
48769,40.7450420789,-73.8304686654
48770,40.8981463115,-73.8575508646
48771,40.7754773955,-73.9133325914
48772,40.5978726528,-73.9825786724
48773,40.7435345211,-73.8540127982
48774,40.7424921551,-73.8730873605
48775,40.7517211796,-73.866829374
48776,40.8446425674,-73.914511098
48777,40.8590104636,-73.8473967832
48778,40.738565858,-73.9291030171
48779,40.6604245749,-73.9124296109
48780,40.7629666007,-73.8848309461
48781,40.6449525895,-74.0833952724
48782,40.5991868945,-73.7556137623
48783,40.8505101811,-73.8538105438
48784,40.739955275,-73.8652001435
48785,40.6835507779,-73.8247695507
48786,40.767100357,-73.8770296158
48787,40.827614188,-73.8702041347
48788,40.8820862263,-73.8482189694
48789,40.7397291364,-73.9054798568
48790,40.6227637681,-73.999315567
48791,40.7048744423,-73.8280893917
48792,40.6601701292,-73.7426959566
48793,40.6748911059,-73.8754079012
48794,40.7635050464,-73.8190035631
48795,40.6221731226,-73.9890923966
48796,40.674116705,-73.9301989685
48797,40.8888429532,-73.8584677422
48798,40.6811136104,-73.9599400589
48799,40.6657682485,-73.9155477862
